ml_1,mAU_1,ml_2,mAU_2
30.827431,0.305819,30.827639,0.380859
30.828054,0.305736,30.828264,0.381816
30.828678,0.305707,30.828888,0.382122
30.829304,0.304959,30.829514,0.382492
30.829927,0.304782,30.830137,0.382935
30.830553,0.305325,30.830761,0.383385
30.831177,0.30665,30.831387,0.383659
30.831802,0.307515,30.83201,0.38374
30.832426,0.308101,30.832636,0.383909
30.83305,0.308597,30.83326,0.383754
30.833675,0.309728,30.833885,0.383582
30.834299,0.310275,30.834509,0.384411
30.834925,0.310755,30.835135,0.385063
30.835548,0.311047,30.835758,0.385849
30.836174,0.310909,30.836382,0.38656
30.836798,0.310351,30.837008,0.386663
30.837423,0.309516,30.837631,0.387486
30.838047,0.309288,30.838257,0.388693
30.838671,0.310049,30.838881,0.387828
30.839296,0.310464,30.839506,0.386856
30.83992,0.309642,30.84013,0.387319
30.840546,0.309061,30.840755,0.387502
30.841169,0.30961,30.841379,0.388509
30.841795,0.309774,30.842003,0.38887
30.842419,0.309798,30.842628,0.389029
30.843044,0.310017,30.843252,0.388625
30.843668,0.3096,30.843878,0.3885
30.844292,0.309671,30.844501,0.388137
30.844917,0.309897,30.845127,0.38808
30.845541,0.309814,30.845751,0.388753
30.846167,0.309896,30.846376,0.38867
30.84679,0.31001,30.847,0.38822
30.847416,0.310307,30.847624,0.388026
30.84804,0.310034,30.848249,0.387184
30.848665,0.30911,30.848873,0.387019
30.849289,0.308589,30.849499,0.386552
30.849913,0.308502,30.850122,0.385835
30.850538,0.308621,30.850748,0.385151
30.851162,0.307927,30.851372,0.384636
30.851788,0.307266,30.851997,0.384311
30.852411,0.307139,30.852621,0.384116
30.853037,0.306687,30.853245,0.383963
30.853661,0.306104,30.85387,0.383992
30.854284,0.305516,30.854494,0.383624
30.85491,0.304819,30.85512,0.382673
30.855534,0.30467,30.855743,0.382052
30.856159,0.30474,30.856369,0.381609
30.856783,0.305133,30.856993,0.381661
30.857409,0.305617,30.857618,0.381406
30.858032,0.305704,30.858242,0.381052
30.858658,0.305773,30.858866,0.381666
30.859282,0.305379,30.859491,0.382106
30.859905,0.304856,30.860115,0.382148
30.860531,0.305004,30.860741,0.382056
30.861155,0.305128,30.861364,0.381517
30.86178,0.304542,30.86199,0.38079
30.862404,0.30398,30.862614,0.380818
30.863029,0.303822,30.863237,0.380753
30.863653,0.303911,30.863863,0.38061
30.864279,0.303307,30.864487,0.380901
30.864902,0.302472,30.865112,0.381141
30.865526,0.302462,30.865736,0.380747
30.866152,0.302489,30.866362,0.379943
30.866776,0.30236,30.866985,0.37907
30.867401,0.302647,30.867611,0.378126
30.868025,0.303338,30.868235,0.377486
30.86865,0.303156,30.868858,0.376801
30.869274,0.302279,30.869484,0.375959
30.869898,0.302215,30.870108,0.375712
30.870523,0.302567,30.870733,0.376348
30.871147,0.303133,30.871357,0.376553
30.871773,0.303517,30.871983,0.376146
30.872396,0.303134,30.872606,0.376131
30.873022,0.303083,30.873232,0.376197
30.873646,0.302847,30.873856,0.376069
30.874271,0.302645,30.874479,0.37643
30.874895,0.302778,30.875105,0.376779
30.875519,0.302791,30.875729,0.377324
30.876144,0.302875,30.876354,0.376867
30.876768,0.30326,30.876978,0.376311
30.877394,0.303378,30.877604,0.37612
30.878017,0.3035,30.878227,0.375814
30.878643,0.303867,30.878853,0.375128
30.879267,0.303556,30.879477,0.375442
30.879892,0.30416,30.8801,0.375441
30.880516,0.304636,30.880726,0.374853
30.88114,0.304658,30.88135,0.374755
30.881765,0.303996,30.881975,0.374897
30.882389,0.304716,30.882599,0.374872
30.883015,0.305809,30.883224,0.375401
30.883638,0.305635,30.883848,0.375575
30.884264,0.306269,30.884474,0.375765
30.884888,0.30683,30.885098,0.375244
30.885513,0.307155,30.885721,0.375328
30.886137,0.307156,30.886347,0.375335
30.886761,0.306787,30.886971,0.37503
30.887386,0.307368,30.887596,0.374769
30.88801,0.307656,30.88822,0.373949
30.888636,0.306986,30.888845,0.373836
30.889259,0.306705,30.889469,0.373476
30.889885,0.306221,30.890093,0.373212
30.890509,0.305887,30.890718,0.372873
30.891132,0.306052,30.891342,0.371845
30.891758,0.306178,30.891968,0.371714
30.892382,0.306329,30.892591,0.372444
30.893007,0.306785,30.893217,0.373048
30.893631,0.306346,30.893841,0.373233
30.894257,0.305901,30.894466,0.374122
30.89488,0.305144,30.89509,0.374967
30.895506,0.30446,30.895714,0.375219
30.89613,0.304688,30.896339,0.375158
30.896753,0.304588,30.896963,0.37529
30.897379,0.303983,30.897589,0.376034
30.898003,0.303041,30.898212,0.376645
30.898628,0.302578,30.898838,0.376996
30.899252,0.302873,30.899462,0.377129
30.899878,0.303563,30.900087,0.377648
30.900501,0.304302,30.900711,0.378185
30.901127,0.304555,30.901335,0.377852
30.901751,0.304126,30.90196,0.377404
30.902374,0.303934,30.902584,0.377343
30.903,0.303604,30.90321,0.377554
30.903624,0.304061,30.903833,0.377641
30.904249,0.304229,30.904459,0.377727
30.904873,0.303401,30.905083,0.377768
30.905499,0.30333,30.905708,0.377232
30.906122,0.303778,30.906332,0.376719
30.906748,0.304169,30.906956,0.376582
30.907372,0.304612,30.907581,0.377048
30.907995,0.304547,30.908205,0.377084
30.908621,0.304524,30.908831,0.376498
30.909245,0.304589,30.909454,0.376309
30.90987,0.304442,30.91008,0.376133
30.910494,0.30436,30.910704,0.375786
30.911119,0.30423,30.911329,0.375578
30.911743,0.303889,30.911953,0.376571
30.912367,0.30379,30.912577,0.37738
30.912992,0.30392,30.913202,0.377263
30.913616,0.302864,30.913826,0.377186
30.914242,0.301984,30.914452,0.376786
30.914865,0.30215,30.915075,0.376675
30.915491,0.30219,30.915701,0.376754
30.916115,0.302249,30.916325,0.377347
30.91674,0.301807,30.916948,0.378223
30.917364,0.301987,30.917574,0.378568
30.917988,0.302524,30.918198,0.379032
30.918613,0.302392,30.918823,0.379025
30.919237,0.30238,30.919447,0.379566
30.919863,0.302173,30.920073,0.380749
30.920486,0.301712,30.920696,0.381425
30.921112,0.30177,30.921322,0.381679
30.921736,0.302065,30.921946,0.381409
30.922361,0.302108,30.922569,0.381513
30.922985,0.301993,30.923195,0.381948
30.923609,0.302028,30.923819,0.382059
30.924234,0.302378,30.924444,0.381528
30.924858,0.302759,30.925068,0.380565
30.925484,0.302871,30.925694,0.379508
30.926107,0.302761,30.926317,0.377997
30.926733,0.302385,30.926943,0.376888
30.927357,0.302214,30.927567,0.377011
30.92798,0.30271,30.92819,0.377015
30.928606,0.303536,30.928816,0.376867
30.92923,0.304052,30.92944,0.377148
30.929855,0.303926,30.930065,0.377052
30.930479,0.303516,30.930689,0.377147
30.931105,0.302707,30.931314,0.377244
30.931728,0.302348,30.931938,0.376485
30.932354,0.301823,30.932564,0.376615
30.932978,0.302435,30.933187,0.377612
30.933601,0.302605,30.933811,0.377458
30.934227,0.302407,30.934437,0.376929
30.934851,0.301941,30.935061,0.377013
30.935476,0.30225,30.935686,0.377208
30.9361,0.303233,30.93631,0.377235
30.936726,0.303621,30.936935,0.377354
30.937349,0.302834,30.937559,0.377471
30.937975,0.302637,30.938185,0.376691
30.938599,0.302136,30.938808,0.376654
30.939222,0.302569,30.939432,0.37703
30.939848,0.302723,30.940058,0.377709
30.940472,0.302399,30.940681,0.37855
30.941097,0.30229,30.941307,0.378406
30.941721,0.30244,30.941931,0.378535
30.942347,0.302005,30.942556,0.378745
30.94297,0.301306,30.94318,0.378633
30.943596,0.301269,30.943806,0.378552
30.94422,0.300329,30.944429,0.378658
30.944843,0.300266,30.945053,0.378823
30.945469,0.300798,30.945679,0.379029
30.946093,0.300998,30.946302,0.379123
30.946718,0.301673,30.946928,0.37953
30.947342,0.301395,30.947552,0.3787
30.947968,0.301506,30.948177,0.37776
30.948591,0.302058,30.948801,0.377374
30.949215,0.301704,30.949425,0.377391
30.949841,0.301856,30.95005,0.377689
30.950464,0.301523,30.950674,0.376849
30.95109,0.301907,30.9513,0.375892
30.951714,0.30212,30.951923,0.375316
30.952339,0.302108,30.952549,0.375031
30.952963,0.301903,30.953173,0.375376
30.953588,0.30139,30.953798,0.375637
30.954212,0.30198,30.954422,0.375015
30.954836,0.302511,30.955046,0.374593
30.955462,0.302006,30.955671,0.375024
30.956085,0.30187,30.956295,0.375613
30.956711,0.302221,30.956921,0.375871
30.957335,0.302474,30.957544,0.376517
30.95796,0.30298,30.95817,0.377868
30.958584,0.302938,30.958794,0.378245
30.959209,0.30297,30.959419,0.378578
30.959833,0.302671,30.960043,0.378964
30.960457,0.302719,30.960667,0.379056
30.961082,0.303706,30.961292,0.379619
30.961706,0.3042,30.961916,0.379835
30.962332,0.304553,30.962542,0.379649
30.962955,0.304851,30.963165,0.380034
30.963581,0.304223,30.963791,0.379706
30.964205,0.302966,30.964415,0.378658
30.96483,0.302942,30.96504,0.378333
30.965454,0.303717,30.965664,0.378767
30.966078,0.304195,30.966288,0.379139
30.966703,0.303502,30.966913,0.379097
30.967327,0.303004,30.967537,0.379253
30.967953,0.30274,30.968163,0.379731
30.968576,0.302798,30.968786,0.379901
30.969202,0.302602,30.969412,0.38013
30.969826,0.30222,30.970036,0.380539
30.970449,0.301553,30.970661,0.380815
30.971075,0.301318,30.971285,0.381256
30.971699,0.301152,30.971909,0.381319
30.972324,0.300702,30.972534,0.381726
30.972948,0.3003,30.973158,0.381721
30.973574,0.300924,30.973783,0.381359
30.974197,0.301895,30.974407,0.381179
30.974823,0.302643,30.975033,0.380558
30.975447,0.30361,30.975657,0.380052
30.97607,0.304155,30.97628,0.380209
30.976696,0.304662,30.976906,0.380523
30.97732,0.304557,30.97753,0.380152
30.977945,0.303752,30.978155,0.379401
30.978569,0.303461,30.978779,0.378939
30.979195,0.303334,30.979404,0.379068
30.979818,0.304201,30.980028,0.379184
30.980444,0.304759,30.980654,0.378883
30.981068,0.304388,30.981277,0.37883
30.981691,0.303754,30.981901,0.379146
30.982317,0.30326,30.982527,0.379283
30.982941,0.303683,30.98315,0.379663
30.983566,0.303882,30.983776,0.380558
30.98419,0.303455,30.9844,0.380849
30.984816,0.303482,30.985025,0.380966
30.985439,0.30272,30.985649,0.382025
30.986063,0.301724,30.986275,0.383222
30.986689,0.30171,30.986898,0.383462
30.987312,0.301781,30.987522,0.383107
30.987938,0.301205,30.988148,0.383434
30.988562,0.301319,30.988771,0.383372
30.989187,0.301361,30.989397,0.383084
30.989811,0.301556,30.990021,0.382741
30.990437,0.301619,30.990646,0.381795
30.99106,0.300646,30.99127,0.380962
30.991684,0.300564,30.991896,0.380297
30.99231,0.300191,30.992519,0.379748
30.992933,0.299646,30.993143,0.379644
30.993559,0.299893,30.993769,0.379476
30.994183,0.299584,30.994392,0.379882
30.994808,0.30031,30.995018,0.380626
30.995432,0.301094,30.995642,0.381232
30.996058,0.300976,30.996267,0.381847
30.996681,0.301162,30.996891,0.381842
30.997305,0.300524,30.997517,0.38202
30.997931,0.300497,30.99814,0.382406
30.998554,0.300303,30.998764,0.382824
30.99918,0.300192,30.99939,0.382002
30.999804,0.300336,31.000013,0.381466
31.000429,0.30082,31.000639,0.381613
31.001053,0.301408,31.001263,0.38153
31.001678,0.301466,31.001888,0.381517
31.002302,0.301532,31.002512,0.381382
31.002926,0.301355,31.003138,0.381184
31.003551,0.301245,31.003761,0.380984
31.004175,0.30179,31.004385,0.380915
31.004801,0.301407,31.005011,0.380418
31.005424,0.300928,31.005634,0.380183
31.00605,0.300623,31.00626,0.380608
31.006674,0.300561,31.006884,0.380388
31.007298,0.300714,31.007509,0.379694
31.007923,0.300971,31.008133,0.378793
31.008547,0.300124,31.008757,0.379012
31.009172,0.299842,31.009382,0.379807
31.009796,0.299772,31.010006,0.380689
31.010422,0.299487,31.010632,0.381546
31.011045,0.298338,31.011255,0.381897
31.011671,0.297072,31.011881,0.382023
31.012295,0.297415,31.012505,0.381649
31.012918,0.29797,31.01313,0.381361
31.013544,0.298035,31.013754,0.381418
31.014168,0.297692,31.014378,0.382093
31.014793,0.297751,31.015003,0.382104
31.015417,0.2981,31.015627,0.381747
31.016043,0.298086,31.016253,0.382126
31.016666,0.298289,31.016876,0.381465
31.017292,0.298514,31.017502,0.380274
31.017916,0.298875,31.018126,0.379451
31.018539,0.298665,31.018751,0.379745
31.019165,0.298448,31.019375,0.379535
31.019789,0.298254,31.019999,0.379349
31.020414,0.298326,31.020624,0.379565
31.021038,0.298418,31.021248,0.37981
31.021664,0.298111,31.021873,0.380515
31.022287,0.298836,31.022497,0.380682
31.022913,0.299191,31.023123,0.379924
31.023537,0.299188,31.023746,0.379659
31.02416,0.29893,31.024372,0.379467
31.024786,0.298412,31.024996,0.378972
31.02541,0.298863,31.02562,0.378716
31.026035,0.298577,31.026245,0.377971
31.026659,0.298626,31.026869,0.377911
31.027285,0.298803,31.027494,0.377986
31.027908,0.29884,31.028118,0.378239
31.028532,0.299363,31.028744,0.378108
31.029158,0.299546,31.029367,0.377127
31.029781,0.299834,31.029993,0.376681
31.030407,0.299861,31.030617,0.376786
31.031031,0.299876,31.03124,0.377575
31.031656,0.299848,31.031866,0.377515
31.03228,0.299643,31.03249,0.377148
31.032906,0.299648,31.033115,0.37755
31.033529,0.299163,31.033739,0.377613
31.034153,0.298819,31.034365,0.376663
31.034779,0.298284,31.034988,0.376503
31.035402,0.297855,31.035612,0.377481
31.036028,0.29825,31.036238,0.37836
31.036652,0.298669,31.036861,0.378985
31.037277,0.298707,31.037487,0.379555
31.037901,0.298572,31.038111,0.380139
31.038527,0.298134,31.038736,0.379893
31.03915,0.297875,31.03936,0.380189
31.039774,0.298245,31.039986,0.380379
31.0404,0.29898,31.040609,0.379305
31.041023,0.298963,31.041233,0.37902
31.041649,0.299251,31.041859,0.379259
31.042273,0.300138,31.042482,0.378828
31.042898,0.300795,31.043108,0.378627
31.043522,0.300299,31.043732,0.379181
31.044146,0.300165,31.044357,0.379551
31.044771,0.299345,31.044981,0.379522
31.045395,0.298806,31.045607,0.378844
31.046021,0.298841,31.04623,0.378292
31.046644,0.299013,31.046854,0.377724
31.04727,0.298961,31.04748,0.377461
31.047894,0.298634,31.048103,0.377832
31.048519,0.298192,31.048729,0.378304
31.049143,0.297668,31.049353,0.378654
31.049767,0.297982,31.049978,0.378991
31.050392,0.298515,31.050602,0.379052
31.051016,0.29855,31.051228,0.378879
31.051641,0.297956,31.051851,0.378575
31.052265,0.297313,31.052475,0.378075
31.052891,0.297771,31.053101,0.377893
31.053514,0.297488,31.053724,0.378227
31.05414,0.298036,31.05435,0.379193
31.054764,0.29825,31.054974,0.379912
31.055387,0.298354,31.055599,0.380476
31.056013,0.298955,31.056223,0.38063
31.056637,0.297967,31.056849,0.380864
31.057262,0.297754,31.057472,0.381417
31.057886,0.297601,31.058096,0.381324
31.058512,0.297063,31.058722,0.381088
31.059135,0.296703,31.059345,0.380562
31.059761,0.296472,31.059971,0.380501
31.060385,0.296966,31.060595,0.381135
31.061008,0.296722,31.06122,0.381478
31.061634,0.296884,31.061844,0.381434
31.062258,0.296871,31.062468,0.381024
31.062883,0.296206,31.063093,0.380748
31.063507,0.295948,31.063717,0.380986
31.064133,0.296074,31.064342,0.380967
31.064756,0.296437,31.064966,0.380283
31.06538,0.29597,31.065592,0.381228
31.066006,0.296527,31.066216,0.38203
31.066629,0.296933,31.066841,0.382094
31.067255,0.296699,31.067465,0.381675
31.067879,0.296248,31.068089,0.381161
31.068504,0.296161,31.068714,0.380407
31.069128,0.297096,31.069338,0.379404
31.069754,0.296358,31.069963,0.379643
31.070377,0.295947,31.070587,0.379665
31.071001,0.295423,31.071213,0.379917
31.071627,0.295743,31.071836,0.381072
31.07225,0.296558,31.072462,0.380736
31.072876,0.296329,31.073086,0.379872
31.0735,0.295486,31.073709,0.379501
31.074125,0.294858,31.074335,0.37978
31.074749,0.294901,31.074959,0.379035
31.075375,0.295488,31.075584,0.378632
31.075998,0.29704,31.076208,0.378371
31.076622,0.297621,31.076834,0.377762
31.077248,0.297298,31.077457,0.377769
31.077871,0.297483,31.078083,0.377432
31.078497,0.297975,31.078707,0.377301
31.079121,0.298701,31.07933,0.376664
31.079746,0.299069,31.079956,0.376196
31.08037,0.298996,31.08058,0.375945
31.080996,0.298788,31.081205,0.375496
31.081619,0.298628,31.081829,0.375199
31.082243,0.298728,31.082455,0.375228
31.082869,0.299342,31.083078,0.374958
31.083492,0.299428,31.083704,0.37527
31.084118,0.300147,31.084328,0.374913
31.084742,0.300928,31.084951,0.374109
31.085367,0.300226,31.085577,0.374195
31.085991,0.29955,31.086201,0.374466
31.086615,0.299181,31.086826,0.374676
31.08724,0.299449,31.08745,0.374483
31.087864,0.299814,31.088076,0.374286
31.08849,0.299041,31.088699,0.374102
31.089113,0.2983,31.089325,0.373604
31.089739,0.297814,31.089949,0.373062
31.090363,0.298286,31.090572,0.372518
31.090988,0.298365,31.091198,0.372403
31.091612,0.298009,31.091822,0.372086
31.092236,0.297795,31.092447,0.371679
31.092861,0.298117,31.093071,0.371793
31.093485,0.298478,31.093697,0.372176
31.09411,0.299372,31.09432,0.372735
31.094734,0.29921,31.094944,0.372667
31.09536,0.299216,31.09557,0.372547
31.095984,0.298404,31.096193,0.372199
31.096609,0.298919,31.096819,0.371656
31.097233,0.298571,31.097443,0.371409
31.097857,0.298498,31.098068,0.370893
31.098482,0.29816,31.098692,0.370961
31.099106,0.298229,31.099318,0.371547
31.099731,0.298484,31.099941,0.372426
31.100355,0.297303,31.100565,0.372909
31.100981,0.297488,31.101191,0.372941
31.101604,0.297154,31.101814,0.37273
31.102228,0.297728,31.10244,0.372199
31.102854,0.297069,31.103064,0.371933
31.103477,0.295727,31.103689,0.372534
31.104103,0.295641,31.104313,0.373064
31.104727,0.295741,31.104939,0.373095
31.105352,0.296482,31.105562,0.373139
31.105976,0.296858,31.106186,0.3738
31.106602,0.297641,31.106812,0.37412
31.107225,0.296546,31.107435,0.374116
31.107849,0.296903,31.108061,0.374282
31.108475,0.296885,31.108685,0.374655
31.109098,0.29595,31.10931,0.374828
31.109724,0.295217,31.109934,0.374834
31.110348,0.294619,31.110559,0.375234
31.110973,0.294094,31.111183,0.375498
31.111597,0.294434,31.111807,0.375528
31.112223,0.294505,31.112432,0.375922
31.112846,0.294126,31.113056,0.37618
31.11347,0.294571,31.113682,0.376298
31.114096,0.295079,31.114305,0.376481
31.114719,0.295188,31.114931,0.376385
31.115345,0.294252,31.115555,0.376701
31.115969,0.293008,31.11618,0.377391
31.116594,0.293407,31.116804,0.377541
31.117218,0.294247,31.117428,0.376706
31.117844,0.29465,31.118053,0.376428
31.118467,0.293848,31.118677,0.376715
31.119091,0.294374,31.119303,0.377596
31.119717,0.295281,31.119926,0.378165
31.12034,0.296635,31.120552,0.379228
31.120966,0.29739,31.121176,0.37943
31.12159,0.296874,31.121799,0.380224
31.122215,0.296147,31.122425,0.380629
31.122839,0.295244,31.123049,0.380594
31.123463,0.295303,31.123674,0.38072
31.124088,0.294708,31.124298,0.380986
31.124712,0.294781,31.124924,0.380908
31.125338,0.294319,31.125547,0.379901
31.125961,0.294367,31.126173,0.380161
31.126587,0.293443,31.126797,0.380287
31.127211,0.293413,31.12742,0.380625
31.127836,0.293929,31.128046,0.380835
31.12846,0.293971,31.12867,0.380511
31.129084,0.29407,31.129295,0.381196
31.129709,0.294857,31.129919,0.380998
31.130333,0.294898,31.130545,0.380193
31.130959,0.294786,31.131168,0.379777
31.131582,0.294383,31.131794,0.379161
31.132208,0.294766,31.132418,0.378463
31.132832,0.29516,31.133041,0.379204
31.133457,0.295566,31.133667,0.378932
31.134081,0.296315,31.134291,0.378766
31.134705,0.297438,31.134916,0.377248
31.13533,0.298377,31.13554,0.376346
31.135954,0.298615,31.136166,0.376353
31.13658,0.298827,31.136789,0.376224
31.137203,0.298399,31.137415,0.375695
31.137829,0.297791,31.138039,0.374801
31.138453,0.298503,31.138662,0.374781
31.139078,0.298521,31.139288,0.374798
